Price,Competitor Price,Discount,Elasticity Index,Storage Cost,Return Rate (%),Customer Reviews,Demand
681.71,653.09,0.21,1.37,38.31,8.16,4.12,1120
158.88,159.65,0.04,1.34,16.01,3.67,4.79,2065
1165.32,1167.29,0.14,1.49,30.6,23.87,4.79,373
942.68,958.33,0.14,0.77,6.93,20.74,3.27,1327
1544.64,1628.95,0.23,1.42,11.02,24.63,3.93,50
1229.22,1299.88,0.06,0.53,11.03,8.69,3.26,1233
1604.21,1587.92,0.01,1.19,6.29,21.54,4.44,50
1880.86,2004.04,0.26,1.12,36.91,17.06,3.49,58
246.57,265.32,0.23,1.07,37.99,9.6,3.71,2137
548.47,585.07,0.22,1.38,15.06,7.86,3.64,1592
1226.32,1211.88,0.18,1.5,5.64,24.03,3.18,110
418.22,415.74,0.22,0.63,13.55,8.98,4.58,2130
1969.28,2102.82,0.28,0.77,20.68,18.38,3.29,799
1001.76,1007.68,0.19,1.64,16.82,14.42,3.36,518
1608.18,1715.76,0.15,1.43,19.46,14.14,3.96,50
252.4,258.82,0.07,1.38,19.81,3.06,3.57,1895
908.77,938.69,0.23,0.61,33.52,6.18,3.43,1604
702.84,701.86,0.29,1.59,5.28,3.55,2.88,1254
741.25,640.38,0.13,1.06,31.65,11.43,4.4,1311
1939.42,1872.61,0.11,1.21,25.87,4.87,3.4,50
1443.97,1593.08,0.01,0.9,5.12,11.78,3.99,911
204.75,194.08,0.24,0.58,14.04,10.5,3.69,2141
1196.0,1271.61,0.21,1.74,16.53,20.6,2.83,50
529.0,502.73,0.08,0.68,10.51,3.39,4.04,1901
1523.32,1489.6,0.09,0.81,22.72,20.63,3.54,817
826.24,890.11,0.28,1.47,14.78,16.21,4.12,1121
1769.98,1784.01,0.08,1.48,27.65,17.39,3.57,50
1103.48,1082.37,0.0,1.64,25.13,22.46,4.44,293
452.83,474.33,0.13,1.46,19.01,12.56,4.32,1584
154.83,164.25,0.1,1.59,27.75,20.09,4.24,1944
1898.48,1919.9,0.23,1.66,17.65,4.59,3.0,50
687.01,683.4,0.34,0.78,15.15,13.56,4.55,1929
393.65,420.61,0.24,1.22,37.9,12.13,3.95,1711
488.18,483.69,0.33,1.33,5.6,7.47,3.76,1793
1949.89,1776.06,0.17,0.91,33.39,8.31,3.21,152
734.53,796.78,0.03,0.77,33.76,5.93,4.59,1697
997.96,1007.56,0.19,1.33,37.63,7.15,4.23,747
336.25,348.98,0.12,1.76,20.69,16.69,4.91,1799
1294.21,1390.9,0.01,0.5,28.84,12.59,4.32,1335
1719.59,1748.56,0.32,1.4,20.22,22.77,3.08,50
752.16,821.44,0.2,0.69,30.51,19.88,3.31,1570
270.59,266.75,0.08,1.21,29.81,23.45,3.49,1346
461.2,482.99,0.16,1.71,9.78,17.73,3.07,1158
987.36,914.99,0.33,0.81,35.95,16.86,4.28,1439
1942.01,1942.9,0.31,0.94,26.89,21.96,2.9,142
1821.99,2075.15,0.15,0.69,23.1,9.29,3.01,1072
291.26,322.27,0.29,1.68,10.18,10.44,3.01,1713
724.57,736.26,0.19,1.35,14.71,17.2,4.01,1337
1815.6,1715.6,0.07,0.7,30.36,11.51,3.24,610
1832.22,1961.02,0.0,1.71,5.13,5.2,4.87,50
1017.38,1110.32,0.05,1.5,33.35,6.58,3.23,430
1228.7,1326.41,0.01,0.88,33.41,23.32,4.76,1023
588.27,625.96,0.27,1.23,32.26,19.15,3.22,1264
1662.28,1696.74,0.09,0.99,21.63,22.9,3.75,443
901.31,832.87,0.19,1.14,39.35,6.26,4.0,1224
172.75,188.76,0.34,1.49,12.94,16.14,3.43,2001
1951.78,2070.49,0.15,1.74,34.77,15.77,2.95,50
508.91,546.17,0.26,1.14,24.12,16.18,2.86,1486
511.76,505.14,0.17,1.5,23.51,9.43,4.48,1671
986.36,1006.47,0.23,1.73,27.82,21.51,3.29,492
1313.36,1303.02,0.15,0.66,9.28,20.13,2.98,1223
581.86,621.33,0.1,1.22,21.15,9.47,3.93,1654
1669.29,1702.42,0.1,1.05,37.99,2.6,3.86,514
1958.66,2095.44,0.01,1.56,35.79,3.52,4.99,50
1454.93,1644.58,0.13,0.81,23.42,20.29,4.82,1098
647.06,639.82,0.33,0.88,12.71,23.65,3.18,1606
1833.31,2039.67,0.19,0.92,33.96,24.68,4.5,629
1858.4,1770.83,0.01,1.57,20.87,22.74,4.93,50
1895.45,1926.79,0.16,0.69,23.91,13.88,3.05,624
253.97,257.88,0.3,1.56,37.21,17.54,4.01,2011
378.27,398.54,0.35,0.72,34.83,14.85,4.63,2149
163.3,163.02,0.27,1.44,23.29,4.6,4.98,2500
998.88,1009.16,0.18,0.56,21.03,18.07,4.53,1754
231.3,250.03,0.04,0.66,14.69,21.92,3.6,1749
917.29,892.47,0.17,0.74,12.89,3.51,3.43,1558
482.58,493.86,0.07,0.68,30.92,5.55,2.81,1539
1156.12,1160.93,0.05,0.9,8.44,9.18,2.96,908
860.73,842.84,0.18,0.92,15.46,2.37,4.03,1399
1151.44,1126.65,0.16,1.65,10.7,17.66,4.4,393
1467.12,1670.55,0.28,0.7,36.04,3.04,3.42,1426
238.88,245.87,0.01,0.9,37.63,6.52,4.93,2163
288.44,289.12,0.09,0.85,14.42,23.76,3.17,1636
1298.88,1282.25,0.17,1.09,34.91,10.79,3.46,615
421.06,445.4,0.13,1.18,27.3,7.87,3.9,1776
596.03,585.86,0.03,1.21,6.46,5.14,3.9,1454
739.39,747.62,0.14,0.58,37.64,18.07,3.04,1330
1581.4,1491.32,0.2,0.61,7.25,5.05,2.93,1096
1760.5,1702.55,0.12,1.5,36.58,8.76,4.06,50
1298.5,1389.46,0.21,1.48,38.02,3.23,3.74,297
636.93,676.37,0.04,0.93,29.02,11.89,3.16,1441
399.33,428.04,0.11,0.84,19.27,19.65,4.09,1674
1390.79,1485.18,0.03,1.43,19.18,2.29,4.79,496
315.22,347.52,0.3,1.58,17.02,21.09,4.49,2068
1029.43,1032.92,0.34,0.62,26.04,4.03,3.62,1773
1736.32,1712.42,0.02,1.42,9.26,3.92,3.14,50
1261.24,1341.48,0.18,1.69,25.91,10.93,3.47,83
1802.72,1824.29,0.3,0.77,28.98,6.62,4.69,1163
1939.46,2032.6,0.21,1.15,17.75,7.33,2.86,430
1149.7,1161.5,0.26,0.71,21.29,18.83,3.59,1481
1637.43,1579.67,0.11,0.93,31.6,21.79,4.89,659
728.9,728.11,0.1,1.07,16.84,17.56,3.25,1236
341.57,340.36,0.03,0.93,31.52,15.13,4.14,1627
917.96,992.77,0.21,0.95,36.87,10.73,3.11,1186
1550.86,1668.36,0.14,0.8,17.6,4.86,3.8,1076
237.77,268.14,0.24,0.98,11.26,7.4,4.07,2356
1799.98,1897.11,0.18,0.59,19.08,8.63,3.64,1146
1627.55,1667.91,0.3,0.77,15.04,7.23,4.3,1236
1717.74,1772.01,0.22,0.66,22.87,19.75,4.55,1385
357.39,342.04,0.34,0.9,22.45,4.41,3.95,2292
1479.82,1478.58,0.19,1.44,7.75,14.01,4.04,97
512.39,577.32,0.29,1.3,14.49,5.17,3.68,1781
543.7,585.9,0.15,1.56,37.55,14.63,3.78,1052
155.91,170.27,0.06,0.58,10.85,14.01,4.57,2294
853.63,869.04,0.07,0.69,7.76,19.46,4.83,1504
691.1,717.67,0.33,0.58,38.42,3.09,4.52,2182
1845.26,1699.72,0.08,0.91,38.18,19.94,4.69,221
895.06,944.51,0.24,1.7,36.34,16.41,3.29,604
672.56,667.85,0.3,1.24,29.77,7.99,4.67,1648
1938.87,1801.81,0.04,1.54,10.32,5.39,3.07,50
890.5,953.2,0.2,1.08,23.98,15.99,3.54,1293
410.45,414.79,0.04,0.83,25.34,9.78,2.92,1535
1856.09,2000.26,0.35,1.79,33.33,22.41,3.79,50
528.25,545.78,0.28,1.21,11.55,11.44,3.37,1699
656.26,688.21,0.16,1.7,9.11,21.24,4.75,1230
490.73,546.99,0.16,1.25,26.06,16.57,3.14,1289
1790.88,1858.63,0.21,0.91,28.7,19.65,4.78,581
1996.81,2053.64,0.01,1.06,27.39,24.29,3.7,50
866.22,860.34,0.07,1.31,22.48,7.32,3.58,942
953.25,1035.73,0.31,0.61,14.13,22.31,4.59,2049
1518.24,1429.63,0.27,1.13,37.79,19.76,2.9,147
526.14,527.54,0.18,1.01,35.33,10.18,4.25,1694
1666.16,1647.74,0.05,1.4,17.68,10.7,4.75,50
105.62,108.61,0.06,1.59,5.55,15.42,3.77,1792
108.39,109.7,0.03,0.92,21.08,15.13,4.14,1909
1186.09,1208.75,0.27,0.55,7.65,20.97,4.58,1850
386.02,393.07,0.06,0.52,12.35,20.14,3.34,1827
1844.26,1886.34,0.02,0.85,16.97,9.28,3.28,591
871.17,914.21,0.17,1.46,10.01,22.15,4.73,976
723.81,770.53,0.2,1.29,37.14,18.61,3.74,1144
1127.74,1200.36,0.08,1.34,38.76,16.81,3.29,495
177.84,183.92,0.24,1.12,28.32,19.02,4.07,2065
1237.32,1248.65,0.32,1.61,23.85,5.87,3.62,190
309.99,333.34,0.08,1.46,38.98,14.56,3.36,1469
505.8,488.17,0.27,1.33,24.21,11.71,4.84,1731
1367.49,1353.22,0.23,1.76,19.14,17.73,4.26,50
676.89,729.18,0.24,1.64,38.46,15.1,3.77,1263
1040.67,1089.12,0.03,1.23,29.16,3.22,3.33,917
883.59,875.39,0.16,1.18,25.34,9.92,4.13,1110
1623.2,1760.24,0.15,1.29,14.55,13.89,4.23,434
1851.96,1929.32,0.19,1.52,5.33,20.62,4.36,50
1944.89,1856.64,0.08,0.77,6.7,8.05,3.27,489
1447.33,1568.18,0.08,1.14,16.57,24.14,3.73,98
693.72,660.09,0.15,0.6,18.04,5.69,4.02,1933
808.27,778.57,0.29,0.86,16.46,18.97,4.44,1793
855.19,893.53,0.03,0.63,7.02,6.78,3.97,1678
657.44,710.92,0.31,1.48,28.21,3.59,3.12,1239
898.56,933.72,0.27,0.6,25.61,17.88,3.82,1884
526.26,534.21,0.33,1.18,38.26,23.7,4.95,1731
293.26,307.91,0.32,1.36,15.88,8.67,4.51,2070
632.12,619.87,0.34,1.58,22.98,16.12,4.97,1447
1053.39,1160.35,0.35,0.58,21.78,13.51,2.81,1717
802.8,810.12,0.0,1.55,12.25,18.38,3.73,711
202.42,208.54,0.33,1.2,9.28,2.35,4.43,2500
1201.27,1210.64,0.18,1.56,34.53,11.68,3.29,275
1455.56,1306.29,0.21,1.33,34.94,19.03,4.44,304
1887.76,1985.24,0.02,1.52,35.25,17.91,3.58,50
1417.91,1347.51,0.15,0.73,28.62,16.97,4.27,1275
641.85,700.61,0.22,0.56,17.39,13.43,4.52,2061
1587.0,1693.52,0.2,1.73,9.69,21.37,3.61,50
1927.66,2025.65,0.26,1.74,38.08,7.36,4.01,50
1907.09,2173.26,0.34,0.91,19.45,15.59,2.85,612
1191.66,1120.73,0.27,0.81,16.06,11.98,4.94,1760
1269.57,1301.28,0.24,0.73,31.7,4.54,3.4,1249
123.81,129.47,0.29,1.51,26.24,10.27,2.93,2165
1633.51,1781.52,0.0,1.42,28.38,19.96,3.12,50
124.18,127.88,0.2,1.51,21.17,17.19,3.55,1763
1777.91,1791.82,0.05,1.17,26.66,14.27,4.57,78
880.8,841.96,0.02,0.54,26.67,11.44,3.11,1362
723.5,684.64,0.07,1.74,13.82,5.2,4.88,1238
1993.59,1932.34,0.06,1.19,33.6,4.88,3.78,50
1327.44,1349.09,0.23,1.31,14.04,22.29,3.76,369
1996.19,2036.35,0.03,1.73,38.07,21.31,2.87,50
203.37,184.93,0.32,1.31,31.69,22.81,4.56,2246
1345.29,1449.75,0.05,0.68,31.54,12.79,2.9,727
514.95,536.54,0.23,1.43,18.09,23.34,4.41,1775
1840.07,1831.2,0.1,1.17,17.9,23.31,3.66,50
903.04,936.19,0.15,1.8,19.56,12.36,3.26,329
624.83,595.87,0.32,0.59,37.7,20.41,4.71,2288
420.92,427.44,0.26,1.11,15.34,19.37,3.88,1713
1810.19,1923.62,0.08,1.41,14.12,8.04,4.85,50
690.2,716.81,0.3,1.0,6.99,15.35,4.79,2022
702.17,649.53,0.27,1.55,8.77,18.61,4.75,1423
1623.68,1650.61,0.22,0.63,22.48,19.58,4.94,1325
1316.78,1399.71,0.04,0.91,28.52,20.25,4.22,802
272.3,278.17,0.22,1.62,5.76,23.16,4.67,1993
250.97,267.28,0.1,1.06,14.08,19.92,2.95,1648
1648.31,1808.69,0.3,1.04,13.82,16.92,3.08,804
1437.16,1450.62,0.2,0.78,34.49,16.46,3.53,1195
285.28,294.57,0.23,1.33,33.15,10.48,3.89,1954
219.72,218.2,0.04,0.53,23.22,20.17,2.95,1725
1480.82,1486.28,0.02,1.02,32.4,2.24,3.06,393
581.74,616.5,0.12,0.66,21.48,20.21,3.46,1489
693.35,672.29,0.24,0.74,23.28,9.65,3.63,1848
743.88,784.76,0.13,0.59,33.99,6.26,3.11,1538
449.96,431.08,0.16,1.77,37.44,2.58,4.48,1506
537.25,519.74,0.03,1.77,19.67,13.03,3.09,953
1838.89,1908.84,0.2,0.9,17.42,5.61,4.77,764
1519.14,1526.84,0.13,1.66,8.7,20.5,3.71,50
169.65,161.39,0.1,1.58,18.63,4.68,4.37,2246
1991.04,2001.27,0.08,0.64,34.29,10.99,3.32,707
1927.96,1900.21,0.3,1.17,9.04,21.77,2.82,50
975.98,972.63,0.17,1.52,29.85,11.2,4.48,929
558.52,578.01,0.26,0.87,5.19,5.54,2.87,2011
684.33,710.68,0.3,1.56,36.33,2.9,3.33,1150
1674.75,1660.19,0.24,1.58,34.06,2.98,3.62,50
1196.57,1202.37,0.27,0.8,24.21,6.15,3.54,1327
454.13,465.72,0.34,1.61,24.76,10.59,3.68,1666
1620.31,1673.97,0.16,1.05,6.24,7.75,3.41,501
807.33,830.82,0.24,1.72,39.38,17.02,3.99,785
1856.76,1984.11,0.07,1.77,17.7,23.02,4.83,50
417.67,421.26,0.03,1.28,11.63,18.51,3.17,1492
365.91,355.12,0.12,1.22,18.45,24.12,4.27,1705
329.96,321.75,0.02,1.3,27.98,13.16,3.82,1463
164.43,168.16,0.1,1.46,30.66,14.7,4.94,2029
559.09,584.55,0.02,1.63,15.63,9.28,2.91,1104
1980.77,2012.02,0.12,1.16,17.4,18.32,3.21,50
1654.35,1608.13,0.31,1.09,28.02,20.6,4.39,755
909.55,921.74,0.01,0.95,32.08,3.94,3.49,988
1526.46,1566.72,0.34,1.11,39.94,20.11,4.78,930
1547.19,1671.03,0.31,1.0,35.62,19.27,3.14,651
1321.12,1412.74,0.16,1.22,38.79,6.14,3.99,448
861.88,932.86,0.31,1.1,7.81,17.48,4.15,1508
1449.79,1436.17,0.22,0.96,39.71,9.08,4.31,954
535.43,552.72,0.07,1.22,27.67,15.16,4.28,1387
347.82,383.48,0.12,1.19,9.98,2.92,4.95,2139
319.91,354.06,0.07,0.79,23.14,9.77,4.63,2071
1051.88,1091.4,0.24,0.56,33.75,14.18,3.61,1655
997.95,950.07,0.13,1.51,8.36,2.56,3.81,983
997.98,1083.43,0.12,1.52,21.84,18.22,3.1,520
1870.04,1911.79,0.04,0.9,36.18,21.7,4.88,345
633.29,722.43,0.23,1.79,26.55,18.77,4.88,1376
800.81,846.61,0.03,0.86,24.74,2.8,3.16,1653
174.76,170.74,0.26,0.71,17.75,9.49,3.28,1937
560.54,564.48,0.17,1.73,39.41,11.89,4.55,1368
1791.37,1822.15,0.23,1.11,17.97,14.32,2.99,146
1271.02,1319.7,0.16,1.05,31.65,18.33,4.81,1040
777.43,737.19,0.31,1.57,31.3,14.99,4.16,1129
1766.1,1687.62,0.26,1.6,21.55,6.05,2.83,50
1315.19,1253.62,0.02,0.75,24.55,19.59,4.71,1217
1479.29,1525.83,0.25,0.59,15.17,10.59,2.97,1577
162.48,159.49,0.26,1.5,39.02,19.2,4.97,2193
1597.49,1700.68,0.08,1.79,24.16,21.67,4.02,50
1280.91,1215.09,0.16,1.22,8.33,23.62,4.37,538
1650.73,1655.71,0.19,0.89,29.41,19.28,2.81,334
1900.01,1975.12,0.11,1.68,19.55,13.75,4.75,50
1824.19,1966.89,0.08,0.88,23.32,7.51,3.58,647
1089.18,1116.55,0.21,0.75,10.49,23.21,3.02,1276
1740.79,1736.31,0.3,0.96,37.42,15.31,3.61,598
305.7,320.59,0.08,1.16,15.45,18.72,2.89,1620
1281.42,1261.85,0.26,1.23,29.14,19.81,4.09,696
1032.11,1004.3,0.26,1.61,19.28,18.36,3.34,409
693.36,721.23,0.09,1.65,26.39,13.65,3.39,745
330.97,341.5,0.21,1.03,19.12,12.71,3.95,2156
869.25,855.04,0.27,0.51,37.31,14.95,3.2,1665
451.31,485.99,0.06,1.47,10.66,13.82,4.5,1543
477.84,482.38,0.13,1.51,10.74,10.5,3.92,1382
411.77,448.21,0.19,1.8,22.3,17.67,4.94,1639
1606.89,1628.98,0.0,0.59,18.39,11.21,3.98,1323
1267.74,1182.65,0.07,0.99,22.38,2.43,4.82,883
1046.07,1188.91,0.13,1.09,17.79,3.41,3.54,1375
1598.67,1531.9,0.26,0.9,11.25,16.52,3.79,917
1896.12,1913.5,0.19,1.51,35.98,14.25,4.32,50
920.98,908.65,0.3,1.15,34.69,12.62,4.81,1562
498.24,511.19,0.02,0.84,39.26,5.02,3.2,1603
893.54,989.96,0.11,0.7,33.37,15.0,4.57,1728
1359.11,1285.88,0.05,1.09,17.59,9.33,4.63,663
389.28,343.51,0.11,1.36,6.82,11.63,3.2,1574
1415.67,1344.06,0.1,0.87,31.78,16.51,4.73,1024
531.76,556.88,0.15,1.75,35.57,20.76,4.51,1330
192.97,192.75,0.2,1.45,16.28,9.64,4.09,2099
1203.78,1297.52,0.12,0.76,13.28,18.78,3.89,1290
147.02,148.33,0.26,0.77,23.36,8.62,4.59,2418
1936.85,2128.86,0.07,1.75,18.31,13.59,3.87,50
406.4,426.9,0.07,1.21,18.38,17.8,3.55,1442
1720.85,1717.78,0.02,1.24,9.03,5.52,3.34,50
1563.7,1608.66,0.24,1.05,30.45,13.7,3.77,618
679.39,649.37,0.34,0.88,5.89,18.0,3.59,1825
348.87,333.33,0.23,1.34,31.24,19.02,4.93,1860
1921.11,2025.11,0.34,1.71,11.62,9.31,3.84,50
821.26,877.2,0.15,0.76,7.27,6.1,4.53,1766
824.57,883.22,0.29,0.99,34.33,6.93,4.48,1737
373.65,415.32,0.21,1.05,28.63,9.87,4.29,1928
1454.62,1442.98,0.02,0.98,37.06,12.45,3.88,647
438.3,460.7,0.02,0.76,15.22,17.98,4.89,1908
348.07,329.55,0.12,1.65,6.66,17.75,3.08,1576
294.47,284.73,0.3,1.59,14.54,15.94,4.19,1888
945.97,936.7,0.23,1.48,36.87,5.1,4.46,894
1096.17,1169.08,0.02,1.35,39.27,7.4,4.07,576
1357.93,1214.64,0.07,1.0,21.87,11.21,4.1,844
266.79,300.17,0.33,1.42,21.43,8.96,4.24,2184
748.24,730.02,0.1,1.05,14.9,17.09,2.88,1238
982.06,992.78,0.24,1.33,29.76,11.25,3.27,894
1937.9,2032.39,0.19,1.61,8.37,2.47,3.24,50
1812.17,1807.47,0.11,1.36,32.97,12.78,3.08,50
1545.28,1591.93,0.23,1.39,5.2,13.75,3.96,346
1494.22,1459.3,0.06,0.51,29.95,24.21,4.15,1208
337.93,381.31,0.34,0.66,24.32,11.91,3.89,2310
1855.61,1907.12,0.16,1.22,8.56,9.26,3.18,50
270.26,288.64,0.04,1.58,15.09,5.66,4.19,1797
1094.76,1151.52,0.14,1.41,29.46,19.76,4.81,672
249.03,250.4,0.21,1.17,23.06,24.9,3.81,2019
730.41,742.65,0.27,1.46,29.59,18.41,4.43,1122
1455.98,1501.32,0.08,0.97,29.01,11.26,4.66,648
1984.56,1895.62,0.15,0.93,22.93,19.4,2.98,87
1686.11,1855.3,0.18,1.69,9.13,18.96,2.81,50
457.99,476.92,0.05,1.53,17.02,9.5,3.52,1542
1677.63,1610.42,0.28,1.22,29.89,10.82,3.29,254
1982.17,1918.4,0.09,1.0,16.02,23.75,4.57,50
1389.26,1400.68,0.34,0.63,30.59,11.11,4.1,1618
1690.37,1760.26,0.16,0.99,25.57,12.4,3.56,285
162.43,169.93,0.2,0.69,21.49,14.2,3.28,2171
192.01,189.41,0.1,0.98,6.42,21.38,3.33,1748
377.53,382.22,0.34,1.44,12.57,15.9,2.9,1753
618.02,678.57,0.06,0.53,5.46,20.43,3.24,1803
554.25,566.12,0.05,1.66,19.62,18.7,2.93,1041
1240.87,1098.87,0.08,1.27,32.51,7.09,3.95,424
1212.45,1186.59,0.21,1.51,19.22,14.73,3.19,287
355.02,381.06,0.32,1.52,16.25,22.08,3.28,1637
1010.99,943.93,0.07,0.89,18.85,25.0,4.07,1150
256.61,253.88,0.15,1.6,11.86,10.36,3.44,1929
1593.17,1582.88,0.03,1.79,21.74,15.07,3.2,50
335.76,343.93,0.3,1.4,22.58,4.53,3.96,2113
864.29,787.76,0.24,0.95,32.66,6.2,4.75,1506
1849.16,1917.94,0.22,1.33,33.67,22.5,4.81,50
1831.02,1795.73,0.3,1.16,9.93,10.39,4.3,486
759.31,849.01,0.15,1.67,36.82,6.93,4.78,797
1386.54,1333.96,0.05,1.7,21.81,6.33,2.85,50
1949.16,2179.12,0.04,1.79,32.82,24.71,4.9,50
1343.72,1359.16,0.21,0.8,8.2,22.55,3.73,1297
1689.68,1760.84,0.27,0.9,20.16,12.56,4.35,729
1632.27,1669.33,0.26,1.66,31.03,15.98,4.29,50
818.18,868.18,0.27,1.67,16.9,24.74,4.53,1030
173.23,179.55,0.05,1.19,35.01,16.95,3.92,1857
263.71,278.25,0.02,1.76,26.65,14.39,4.27,1856
683.65,686.99,0.22,1.11,32.77,6.06,3.63,1553
406.82,381.16,0.09,1.74,16.09,3.65,4.98,1832
1795.51,1814.63,0.15,1.7,28.14,11.83,4.37,50
791.66,885.19,0.13,0.58,21.73,13.54,3.94,1683
654.87,647.98,0.0,1.45,12.35,19.08,3.66,901
527.24,500.49,0.04,0.6,12.77,7.75,3.45,1848
1282.62,1389.99,0.01,1.33,5.68,21.88,3.63,314
1127.56,1054.5,0.28,1.14,31.13,5.36,2.86,777
336.6,357.39,0.32,0.61,16.21,21.89,4.07,2241
743.37,775.91,0.31,0.71,8.09,17.38,3.41,1697
1387.86,1341.54,0.2,1.72,37.96,14.82,3.9,50
648.01,715.32,0.14,1.24,12.0,16.97,3.11,1367
1586.53,1547.54,0.15,0.73,7.77,8.35,2.86,874
923.0,861.77,0.18,1.27,27.43,23.1,4.79,924
322.94,330.36,0.16,1.0,5.51,5.01,4.56,2276
1916.23,1719.92,0.35,1.32,10.97,12.64,4.51,50
653.09,694.89,0.16,0.52,22.01,14.43,4.63,2073
409.91,438.98,0.05,1.27,5.72,4.56,3.7,1735
145.46,140.88,0.01,1.28,9.01,11.42,4.49,2088
1490.43,1403.68,0.25,1.08,17.78,22.09,3.74,573
1931.57,1924.36,0.17,0.87,15.14,20.09,4.81,550
1923.98,1979.11,0.04,1.63,32.45,16.79,4.44,50
1826.25,1791.41,0.22,1.04,25.87,18.82,4.52,291
1740.05,1680.43,0.02,1.42,34.24,15.78,4.27,50
179.79,182.46,0.05,0.57,6.97,16.66,3.1,1726
1077.07,1126.14,0.02,1.18,32.23,9.95,3.0,620
1962.24,2007.87,0.15,1.38,10.34,18.77,3.94,50
323.51,310.38,0.03,1.72,28.51,17.87,3.21,1307
1786.54,1975.83,0.13,1.56,38.49,17.77,3.0,50
689.52,685.76,0.07,1.64,22.98,11.33,4.88,993
520.55,508.28,0.28,1.04,10.1,16.21,4.83,1773
813.27,790.0,0.17,0.9,27.35,8.06,3.16,1410
1590.88,1604.48,0.25,0.58,13.62,20.34,4.44,1511
524.04,481.38,0.16,1.22,34.11,20.14,4.94,1675
1865.79,1779.92,0.22,1.11,5.85,21.18,2.9,50
1096.44,1177.23,0.19,0.76,27.99,21.22,4.25,1348
1540.64,1672.32,0.29,0.65,14.5,18.05,4.06,1571
241.35,238.78,0.17,1.36,39.28,24.26,3.25,1557
1908.21,1986.21,0.31,1.69,31.16,24.84,2.97,50
643.41,611.7,0.22,1.67,8.42,24.41,3.61,900
751.36,842.16,0.29,0.77,8.78,3.75,3.05,1752
1010.35,1026.66,0.26,1.13,34.11,13.31,4.6,1111
311.9,329.69,0.31,0.85,13.88,4.95,4.99,2383
1820.17,1945.99,0.3,1.64,23.36,9.95,2.81,50
410.67,431.48,0.16,1.63,20.93,18.41,4.11,1507
188.91,195.89,0.03,1.21,5.59,13.65,4.8,2166
1367.7,1558.2,0.16,0.65,19.99,10.74,4.41,1695
1273.92,1236.88,0.13,0.81,12.97,23.97,4.45,980
1865.75,1814.18,0.25,1.32,17.43,17.05,4.1,50
1266.84,1124.69,0.03,1.74,38.12,22.62,4.52,50
1593.71,1767.68,0.06,0.52,28.14,15.47,4.02,1235
1984.47,2032.16,0.26,1.13,17.19,15.0,4.27,50
995.53,1026.72,0.14,0.54,35.33,13.51,3.89,1460
165.9,158.94,0.19,1.25,30.42,5.95,4.35,2157
777.29,778.25,0.19,1.6,31.57,21.39,2.97,543
1427.76,1449.66,0.14,0.71,11.84,12.8,4.37,1398
1335.77,1410.09,0.13,1.09,26.38,20.04,4.81,860
1415.92,1456.76,0.05,1.19,12.26,19.16,4.37,338
1093.38,1157.91,0.23,0.58,36.39,7.95,4.31,1463
608.09,581.15,0.14,1.7,37.88,15.33,3.79,974
1652.93,1601.03,0.16,1.45,15.31,24.69,3.06,50
1922.04,2102.84,0.12,1.55,21.53,7.58,2.96,50
924.79,896.76,0.15,0.9,15.22,11.48,2.84,1136
1730.69,1652.49,0.17,1.1,37.0,22.17,3.82,50
545.99,530.59,0.22,0.59,38.0,17.49,3.69,1731
1237.46,1242.1,0.03,1.45,25.42,22.82,3.21,50
1457.51,1389.05,0.1,1.54,38.08,23.58,4.1,50
1732.65,1677.62,0.29,1.45,22.23,5.92,4.98,266
717.06,817.26,0.1,0.94,6.28,17.03,3.59,1361
1439.9,1510.09,0.34,1.38,29.7,4.02,3.62,394
1914.48,1796.02,0.3,1.18,14.3,19.27,4.28,50
1262.42,1314.48,0.28,1.37,35.96,20.03,4.18,624
1394.51,1304.06,0.13,1.77,38.91,17.25,3.16,50
190.98,202.36,0.13,0.6,36.21,15.55,3.46,1998
138.11,155.62,0.1,1.02,33.12,10.46,4.83,2129
1329.77,1369.1,0.09,0.64,37.88,21.38,4.79,1267
1059.24,1108.18,0.29,0.87,20.6,5.12,4.22,1636
1672.38,1645.4,0.25,1.31,31.39,9.13,4.64,77
1089.3,1166.58,0.34,1.64,10.14,24.48,3.0,469
355.81,364.14,0.32,1.54,21.73,3.02,3.01,1743
1883.99,1801.79,0.07,1.58,36.25,5.8,4.18,50
1622.13,1665.0,0.28,1.11,39.81,23.99,3.36,419
288.07,284.68,0.19,0.69,35.04,3.61,2.86,1924
1807.92,1820.81,0.21,1.65,36.08,14.36,4.98,50
383.12,368.86,0.16,1.23,38.37,9.49,3.16,1595
552.19,594.14,0.07,1.07,5.16,16.88,3.89,1652
184.79,177.23,0.18,0.74,31.92,3.4,4.56,2262
420.6,427.08,0.32,1.06,15.08,14.3,3.5,2136
978.47,1034.87,0.34,0.64,6.28,10.74,3.41,1810
1803.37,1797.93,0.04,1.45,21.36,8.88,3.73,50
613.62,581.53,0.16,0.64,24.66,15.13,4.74,1968
732.11,734.23,0.18,1.12,14.64,17.68,4.34,1512
487.97,496.24,0.04,0.59,39.21,12.14,3.35,1524
111.28,116.91,0.14,1.61,15.68,14.63,4.94,2096
1869.06,2062.12,0.2,0.87,25.28,10.56,4.86,842
1675.1,1717.82,0.12,1.63,36.1,15.39,4.71,50
1781.25,1815.0,0.14,0.52,19.54,13.77,3.08,1080
967.38,932.12,0.23,1.2,16.66,11.94,4.26,1267
